  0.0000E+00  1.9867E+01 -2.7606E+01
  0.0000E+00  1.9846E+01 -2.7567E+01
  0.0000E+00  1.9825E+01 -2.7527E+01
  0.0000E+00  1.9805E+01 -2.7489E+01
  0.0000E+00  1.9784E+01 -2.7451E+01
  0.0000E+00  1.9763E+01 -2.7413E+01
  0.0000E+00  1.9742E+01 -2.7375E+01
  0.0000E+00  1.9721E+01 -2.7338E+01
  0.0000E+00  1.9700E+01 -2.7302E+01
  0.0000E+00  1.9680E+01 -2.7265E+01
  0.0000E+00  1.9659E+01 -2.7229E+01
  0.0000E+00  1.9638E+01 -2.7194E+01
  0.0000E+00  1.9617E+01 -2.7159E+01
  0.0000E+00  1.9596E+01 -2.7124E+01
  0.0000E+00  1.9576E+01 -2.7089E+01
  0.0000E+00  1.9555E+01 -2.7054E+01
  0.0000E+00  1.9534E+01 -2.7019E+01
  0.0000E+00  1.9513E+01 -2.6984E+01
  0.0000E+00  1.9492E+01 -2.6950E+01
  0.0000E+00  1.9471E+01 -2.6916E+01
  0.0000E+00  1.9451E+01 -2.6882E+01
  0.0000E+00  1.9430E+01 -2.6848E+01
  0.0000E+00  1.9409E+01 -2.6815E+01
  0.0000E+00  1.9388E+01 -2.6782E+01
  0.0000E+00  1.9367E+01 -2.6749E+01
  0.0000E+00  1.9346E+01 -2.6717E+01
  0.0000E+00  1.9326E+01 -2.6685E+01
  0.0000E+00  1.9305E+01 -2.6653E+01
  0.0000E+00  1.9284E+01 -2.6621E+01
  0.0000E+00  1.9263E+01 -2.6589E+01
  0.0000E+00  1.9242E+01 -2.6558E+01
  0.0000E+00  1.9222E+01 -2.6527E+01
  0.0000E+00  1.9201E+01 -2.6496E+01
  0.0000E+00  1.9180E+01 -2.6466E+01
  0.0000E+00  1.9159E+01 -2.6436E+01
  0.0000E+00  1.9138E+01 -2.6407E+01
  0.0000E+00  1.9117E+01 -2.6377E+01
  0.0000E+00  1.9097E+01 -2.6348E+01
  0.0000E+00  1.9076E+01 -2.6320E+01
  0.0000E+00  1.9055E+01 -2.6291E+01
  0.0000E+00  1.9034E+01 -2.6264E+01
  0.0000E+00  1.9013E+01 -2.6236E+01
  0.0000E+00  1.8993E+01 -2.6209E+01
  0.0000E+00  1.8972E+01 -2.6182E+01
  0.0000E+00  1.8951E+01 -2.6155E+01
  0.0000E+00  1.8930E+01 -2.6129E+01
  0.0000E+00  1.8909E+01 -2.6103E+01
  0.0000E+00  1.8888E+01 -2.6078E+01
  0.0000E+00  1.8868E+01 -2.6053E+01
  0.0000E+00  1.8847E+01 -2.6029E+01
  0.0000E+00  1.8826E+01 -2.6005E+01
  0.0000E+00  1.8805E+01 -2.5982E+01
  0.0000E+00  1.8784E+01 -2.5959E+01
  0.0000E+00  1.8763E+01 -2.5937E+01
  0.0000E+00  1.8743E+01 -2.5916E+01
  0.0000E+00  1.8722E+01 -2.5895E+01
  0.0000E+00  1.8701E+01 -2.5875E+01
  0.0000E+00  1.8680E+01 -2.5857E+01
  0.0000E+00  1.8659E+01 -2.5839E+01
  0.0000E+00  1.8638E+01 -2.5821E+01
  0.0000E+00  1.8618E+01 -2.5805E+01
  0.0000E+00  1.8597E+01 -2.5789E+01
  0.0000E+00  1.8576E+01 -2.5775E+01
  0.0000E+00  1.8555E+01 -2.5761E+01
  0.0000E+00  1.8534E+01 -2.5747E+01
  0.0000E+00  1.8514E+01 -2.5735E+01
  0.0000E+00  1.8493E+01 -2.5723E+01
  0.0000E+00  1.8472E+01 -2.5711E+01
  0.0000E+00  1.8451E+01 -2.5700E+01
  0.0000E+00  1.8430E+01 -2.5690E+01
  0.0000E+00  1.8409E+01 -2.5680E+01
  0.0000E+00  1.8389E+01 -2.5670E+01
  0.0000E+00  1.8368E+01 -2.5661E+01
  0.0000E+00  1.8347E+01 -2.5652E+01
  0.0000E+00  1.8326E+01 -2.5643E+01
  0.0000E+00  1.8305E+01 -2.5635E+01
  0.0000E+00  1.8285E+01 -2.5627E+01
  0.0000E+00  1.8264E+01 -2.5618E+01
  0.0000E+00  1.8243E+01 -2.5610E+01
  0.0000E+00  1.8222E+01 -2.5601E+01
  0.0000E+00  1.8201E+01 -2.5592E+01
  0.0000E+00  1.8180E+01 -2.5582E+01
  0.0000E+00  1.8160E+01 -2.5572E+01
  0.0000E+00  1.8139E+01 -2.5563E+01
  0.0000E+00  1.8118E+01 -2.5553E+01
  0.0000E+00  1.8097E+01 -2.5543E+01
  0.0000E+00  1.8076E+01 -2.5534E+01
  0.0000E+00  1.8055E+01 -2.5524E+01
  0.0000E+00  1.8035E+01 -2.5515E+01
  0.0000E+00  1.8014E+01 -2.5505E+01
  0.0000E+00  1.7993E+01 -2.5496E+01
  0.0000E+00  1.7972E+01 -2.5487E+01
  0.0000E+00  1.7951E+01 -2.5477E+01
  0.0000E+00  1.7931E+01 -2.5468E+01
  0.0000E+00  1.7910E+01 -2.5458E+01
  0.0000E+00  1.7889E+01 -2.5449E+01
  0.0000E+00  1.7868E+01 -2.5439E+01
  0.0000E+00  1.7847E+01 -2.5430E+01
  0.0000E+00  1.7826E+01 -2.5420E+01
  0.0000E+00  1.7806E+01 -2.5411E+01
  0.0000E+00  1.7785E+01 -2.5401E+01
  0.0000E+00  1.7764E+01 -2.5391E+01
  0.0000E+00  1.7743E+01 -2.5382E+01
  0.0000E+00  1.7722E+01 -2.5372E+01
  0.0000E+00  1.7701E+01 -2.5361E+01
  0.0000E+00  1.7681E+01 -2.5350E+01
  0.0000E+00  1.7660E+01 -2.5339E+01
  0.0000E+00  1.7639E+01 -2.5327E+01
  0.0000E+00  1.7618E+01 -2.5315E+01
  0.0000E+00  1.7597E+01 -2.5302E+01
  0.0000E+00  1.7577E+01 -2.5289E+01
  0.0000E+00  1.7556E+01 -2.5275E+01
  0.0000E+00  1.7535E+01 -2.5261E+01
  0.0000E+00  1.7514E+01 -2.5247E+01
  0.0000E+00  1.7493E+01 -2.5232E+01
  0.0000E+00  1.7473E+01 -2.5217E+01
  0.0000E+00  1.7452E+01 -2.5201E+01
  0.0000E+00  1.7431E+01 -2.5185E+01
  0.0000E+00  1.7410E+01 -2.5169E+01
  0.0000E+00  1.7389E+01 -2.5152E+01
  0.0000E+00  1.7368E+01 -2.5136E+01
  0.0000E+00  1.7347E+01 -2.5118E+01
  0.0000E+00  1.7327E+01 -2.5101E+01
  0.0000E+00  1.7306E+01 -2.5083E+01
  0.0000E+00  1.7285E+01 -2.5065E+01
  0.0000E+00  1.7264E+01 -2.5047E+01
  0.0000E+00  1.7243E+01 -2.5028E+01
  0.0000E+00  1.7223E+01 -2.5010E+01
  0.0000E+00  1.7202E+01 -2.4991E+01
  0.0000E+00  1.7181E+01 -2.4972E+01
  0.0000E+00  1.7160E+01 -2.4953E+01
  0.0000E+00  1.7139E+01 -2.4933E+01
  0.0000E+00  1.7118E+01 -2.4914E+01
  0.0000E+00  1.7098E+01 -2.4894E+01
  0.0000E+00  1.7077E+01 -2.4873E+01
  0.0000E+00  1.7056E+01 -2.4853E+01
  0.0000E+00  1.7035E+01 -2.4832E+01
  0.0000E+00  1.7014E+01 -2.4811E+01
  0.0000E+00  1.6994E+01 -2.4791E+01
  0.0000E+00  1.6973E+01 -2.4770E+01
  0.0000E+00  1.6952E+01 -2.4749E+01
  0.0000E+00  1.6931E+01 -2.4727E+01
  0.0000E+00  1.6910E+01 -2.4706E+01
  0.0000E+00  1.6889E+01 -2.4685E+01
  0.0000E+00  1.6869E+01 -2.4664E+01
  0.0000E+00  1.6848E+01 -2.4643E+01
  0.0000E+00  1.6827E+01 -2.4622E+01
  0.0000E+00  1.6806E+01 -2.4601E+01
  0.0000E+00  1.6785E+01 -2.4580E+01
  0.0000E+00  1.6764E+01 -2.4558E+01
  0.0000E+00  1.6744E+01 -2.4537E+01
  0.0000E+00  1.6723E+01 -2.4517E+01
  0.0000E+00  1.6702E+01 -2.4496E+01
  0.0000E+00  1.6681E+01 -2.4475E+01
  0.0000E+00  1.6660E+01 -2.4455E+01
  0.0000E+00  1.6639E+01 -2.4435E+01
  0.0000E+00  1.6619E+01 -2.4414E+01
  0.0000E+00  1.6598E+01 -2.4394E+01
  0.0000E+00  1.6577E+01 -2.4374E+01
  0.0000E+00  1.6556E+01 -2.4354E+01
  0.0000E+00  1.6535E+01 -2.4334E+01
  0.0000E+00  1.6515E+01 -2.4313E+01
  0.0000E+00  1.6494E+01 -2.4293E+01
  0.0000E+00  1.6473E+01 -2.4272E+01
  0.0000E+00  1.6452E+01 -2.4251E+01
  0.0000E+00  1.6431E+01 -2.4229E+01
  0.0000E+00  1.6411E+01 -2.4207E+01
  0.0000E+00  1.6390E+01 -2.4185E+01
  0.0000E+00  1.6369E+01 -2.4161E+01
  0.0000E+00  1.6348E+01 -2.4138E+01
  0.0000E+00  1.6327E+01 -2.4113E+01
  0.0000E+00  1.6306E+01 -2.4088E+01
  0.0000E+00  1.6285E+01 -2.4063E+01
  0.0000E+00  1.6265E+01 -2.4036E+01
  0.0000E+00  1.6244E+01 -2.4009E+01
  0.0000E+00  1.6223E+01 -2.3982E+01
  0.0000E+00  1.6202E+01 -2.3953E+01
  0.0000E+00  1.6181E+01 -2.3924E+01
  0.0000E+00  1.6160E+01 -2.3894E+01
  0.0000E+00  1.6140E+01 -2.3864E+01
  0.0000E+00  1.6119E+01 -2.3833E+01
  0.0000E+00  1.6119E+01 -2.3833E+01
  0.0000E+00  1.6098E+01 -2.3801E+01
  0.0000E+00  1.6077E+01 -2.3768E+01
  0.0000E+00  1.6056E+01 -2.3735E+01
  0.0000E+00  1.6036E+01 -2.3702E+01
  0.0000E+00  1.6015E+01 -2.3668E+01
  0.0000E+00  1.5994E+01 -2.3633E+01
  0.0000E+00  1.5994E+01 -2.3633E+01
  0.0000E+00  1.5973E+01 -2.3598E+01
  0.0000E+00  1.5952E+01 -2.3563E+01
  0.0000E+00  1.5932E+01 -2.3528E+01
  0.0000E+00  1.5911E+01 -2.3492E+01
  0.0000E+00  1.5890E+01 -2.3456E+01
  0.0000E+00  1.5869E+01 -2.3419E+01
  0.0000E+00  1.5848E+01 -2.3383E+01
  0.0000E+00  1.5827E+01 -2.3346E+01
  0.0000E+00  1.5807E+01 -2.3310E+01
  0.0000E+00  1.5786E+01 -2.3273E+01
  0.0000E+00  1.5765E+01 -2.3236E+01
  0.0000E+00  1.5744E+01 -2.3199E+01
  0.0000E+00  1.5723E+01 -2.3161E+01
  0.0000E+00  1.5702E+01 -2.3124E+01
  0.0000E+00  1.5682E+01 -2.3087E+01
  0.0000E+00  1.5661E+01 -2.3050E+01
  0.0000E+00  1.5640E+01 -2.3012E+01
  0.0000E+00  1.5619E+01 -2.2975E+01
  0.0000E+00  1.5598E+01 -2.2937E+01
  0.0000E+00  1.5578E+01 -2.2900E+01
  0.0000E+00  1.5557E+01 -2.2863E+01
  0.0000E+00  1.5536E+01 -2.2825E+01
  0.0000E+00  1.5517E+01 -2.2791E+01
  0.0000E+00  1.5496E+01 -2.2754E+01
  0.0000E+00  1.5475E+01 -2.2716E+01
  0.0000E+00  1.5454E+01 -2.2679E+01
  0.0000E+00  1.5433E+01 -2.2641E+01
  0.0000E+00  1.5413E+01 -2.2605E+01
  0.0000E+00  1.5392E+01 -2.2569E+01
  0.0000E+00  1.5392E+01 -2.2569E+01
  0.0000E+00  1.5371E+01 -2.2533E+01
  0.0000E+00  1.5350E+01 -2.2498E+01
  0.0000E+00  1.5329E+01 -2.2463E+01
  0.0000E+00  1.5309E+01 -2.2428E+01
  0.0000E+00  1.5288E+01 -2.2394E+01
  0.0000E+00  1.5267E+01 -2.2361E+01
  0.0000E+00  1.5246E+01 -2.2327E+01
  0.0000E+00  1.5225E+01 -2.2294E+01
  0.0000E+00  1.5205E+01 -2.2262E+01
  0.0000E+00  1.5184E+01 -2.2230E+01
  0.0000E+00  1.5163E+01 -2.2199E+01
  0.0000E+00  1.5142E+01 -2.2167E+01
  0.0000E+00  1.5121E+01 -2.2137E+01
  0.0000E+00  1.5100E+01 -2.2107E+01
  0.0000E+00  1.5080E+01 -2.2079E+01
  0.0000E+00  1.5059E+01 -2.2051E+01
  0.0000E+00  1.5038E+01 -2.2024E+01
  0.0000E+00  1.5017E+01 -2.1998E+01
  0.0000E+00  1.4996E+01 -2.1973E+01
  0.0000E+00  1.4975E+01 -2.1950E+01
  0.0000E+00  1.4955E+01 -2.1928E+01
  0.0000E+00  1.4934E+01 -2.1907E+01
  0.0000E+00  1.4913E+01 -2.1887E+01
  0.0000E+00  1.4892E+01 -2.1868E+01
  0.0000E+00  1.4871E+01 -2.1851E+01
  0.0000E+00  1.4850E+01 -2.1834E+01
  0.0000E+00  1.4830E+01 -2.1817E+01
  0.0000E+00  1.4809E+01 -2.1802E+01
  0.0000E+00  1.4788E+01 -2.1787E+01
  0.0000E+00  1.4767E+01 -2.1772E+01
  0.0000E+00  1.4746E+01 -2.1759E+01
  0.0000E+00  1.4726E+01 -2.1746E+01
  0.0000E+00  1.4705E+01 -2.1733E+01
  0.0000E+00  1.4684E+01 -2.1722E+01
  0.0000E+00  1.4663E+01 -2.1711E+01
  0.0000E+00  1.4642E+01 -2.1701E+01
  0.0000E+00  1.4621E+01 -2.1692E+01
  0.0000E+00  1.4601E+01 -2.1684E+01
  0.0000E+00  1.4580E+01 -2.1676E+01
  0.0000E+00  1.4559E+01 -2.1669E+01
  0.0000E+00  1.4538E+01 -2.1662E+01
  0.0000E+00  1.4517E+01 -2.1656E+01
  0.0000E+00  1.4497E+01 -2.1650E+01
  0.0000E+00  1.4476E+01 -2.1645E+01
  0.0000E+00  1.4455E+01 -2.1639E+01
  0.0000E+00  1.4434E+01 -2.1634E+01
  0.0000E+00  1.4413E+01 -2.1629E+01
  0.0000E+00  1.4392E+01 -2.1623E+01
  0.0000E+00  1.4372E+01 -2.1618E+01
  0.0000E+00  1.4351E+01 -2.1612E+01
  0.0000E+00  1.4330E+01 -2.1607E+01
  0.0000E+00  1.4309E+01 -2.1601E+01
  0.0000E+00  1.4288E+01 -2.1594E+01
  0.0000E+00  1.4267E+01 -2.1588E+01
  0.0000E+00  1.4247E+01 -2.1581E+01
  0.0000E+00  1.4226E+01 -2.1574E+01
  0.0000E+00  1.4205E+01 -2.1566E+01
  0.0000E+00  1.4184E+01 -2.1558E+01
  0.0000E+00  1.4163E+01 -2.1549E+01
  0.0000E+00  1.4143E+01 -2.1539E+01
  0.0000E+00  1.4122E+01 -2.1529E+01
  0.0000E+00  1.4101E+01 -2.1517E+01
  0.0000E+00  1.4080E+01 -2.1505E+01
  0.0000E+00  1.4059E+01 -2.1491E+01
  0.0000E+00  1.4038E+01 -2.1477E+01
  0.0000E+00  1.4018E+01 -2.1461E+01
  0.0000E+00  1.3997E+01 -2.1443E+01
  0.0000E+00  1.3976E+01 -2.1424E+01
  0.0000E+00  1.3955E+01 -2.1404E+01
  0.0000E+00  1.3934E+01 -2.1382E+01
  0.0000E+00  1.3913E+01 -2.1360E+01
  0.0000E+00  1.3893E+01 -2.1336E+01
  0.0000E+00  1.3872E+01 -2.1312E+01
  0.0000E+00  1.3851E+01 -2.1287E+01
  0.0000E+00  1.3830E+01 -2.1262E+01
  0.0000E+00  1.3809E+01 -2.1236E+01
  0.0000E+00  1.3789E+01 -2.1210E+01
  0.0000E+00  1.3768E+01 -2.1184E+01
  0.0000E+00  1.3747E+01 -2.1158E+01
  0.0000E+00  1.3726E+01 -2.1131E+01
  0.0000E+00  1.3705E+01 -2.1104E+01
  0.0000E+00  1.3684E+01 -2.1078E+01
  0.0000E+00  1.3664E+01 -2.1051E+01
  0.0000E+00  1.3643E+01 -2.1024E+01
  0.0000E+00  1.3622E+01 -2.0997E+01
  0.0000E+00  1.3601E+01 -2.0970E+01
  0.0000E+00  1.3580E+01 -2.0943E+01
  0.0000E+00  1.3559E+01 -2.0916E+01
  0.0000E+00  1.3539E+01 -2.0889E+01
  0.0000E+00  1.3518E+01 -2.0862E+01
  0.0000E+00  1.3497E+01 -2.0834E+01
  0.0000E+00  1.3476E+01 -2.0807E+01
  0.0000E+00  1.3455E+01 -2.0780E+01
  0.0000E+00  1.3435E+01 -2.0753E+01
  0.0000E+00  1.3414E+01 -2.0726E+01
  0.0000E+00  1.3393E+01 -2.0699E+01
  0.0000E+00  1.3372E+01 -2.0672E+01
  0.0000E+00  1.3351E+01 -2.0646E+01
  0.0000E+00  1.3330E+01 -2.0620E+01
  0.0000E+00  1.3310E+01 -2.0594E+01
  0.0000E+00  1.3289E+01 -2.0568E+01
  0.0000E+00  1.3268E+01 -2.0543E+01
  0.0000E+00  1.3247E+01 -2.0518E+01
  0.0000E+00  1.3226E+01 -2.0493E+01
  0.0000E+00  1.3205E+01 -2.0468E+01
  0.0000E+00  1.3185E+01 -2.0444E+01
  0.0000E+00  1.3164E+01 -2.0420E+01
  0.0000E+00  1.3143E+01 -2.0397E+01
  0.0000E+00  1.3122E+01 -2.0374E+01
  0.0000E+00  1.3101E+01 -2.0351E+01
  0.0000E+00  1.3080E+01 -2.0328E+01
  0.0000E+00  1.3060E+01 -2.0307E+01
  0.0000E+00  1.3039E+01 -2.0285E+01
  0.0000E+00  1.3018E+01 -2.0264E+01
  0.0000E+00  1.2997E+01 -2.0244E+01
  0.0000E+00  1.2976E+01 -2.0225E+01
  0.0000E+00  1.2956E+01 -2.0207E+01
  0.0000E+00  1.2935E+01 -2.0190E+01
  0.0000E+00  1.2914E+01 -2.0173E+01
  0.0000E+00  1.2893E+01 -2.0158E+01
  0.0000E+00  1.2872E+01 -2.0144E+01
  0.0000E+00  1.2852E+01 -2.0131E+01
  0.0000E+00  1.2831E+01 -2.0119E+01
  0.0000E+00  1.2810E+01 -2.0107E+01
  0.0000E+00  1.2789E+01 -2.0096E+01
  0.0000E+00  1.2768E+01 -2.0085E+01
  0.0000E+00  1.2747E+01 -2.0075E+01
  0.0000E+00  1.2727E+01 -2.0065E+01
  0.0000E+00  1.2706E+01 -2.0056E+01
  0.0000E+00  1.2685E+01 -2.0046E+01
  0.0000E+00  1.2664E+01 -2.0037E+01
  0.0000E+00  1.2643E+01 -2.0028E+01
  0.0000E+00  1.2622E+01 -2.0019E+01
  0.0000E+00  1.2602E+01 -2.0011E+01
  0.0000E+00  1.2581E+01 -2.0002E+01
  0.0000E+00  1.2560E+01 -1.9994E+01
  0.0000E+00  1.2539E+01 -1.9985E+01
  0.0000E+00  1.2518E+01 -1.9977E+01
  0.0000E+00  1.2497E+01 -1.9968E+01
  0.0000E+00  1.2477E+01 -1.9960E+01
  0.0000E+00  1.2456E+01 -1.9952E+01
  0.0000E+00  1.2435E+01 -1.9943E+01
  0.0000E+00  1.2414E+01 -1.9935E+01
  4.9120E-02  2.2082E+01 -3.0712E+01
  4.9120E-02  2.1304E+01 -2.9639E+01
  4.9120E-02  2.1283E+01 -2.9610E+01
  4.9120E-02  2.1262E+01 -2.9581E+01
  4.9120E-02  2.1241E+01 -2.9553E+01
  4.9120E-02  2.1221E+01 -2.9524E+01
  4.9120E-02  2.1200E+01 -2.9495E+01
  4.9120E-02  2.1179E+01 -2.9466E+01
  4.9120E-02  2.1158E+01 -2.9438E+01
  4.9120E-02  2.1137E+01 -2.9410E+01
  4.9120E-02  2.1116E+01 -2.9382E+01
  4.9120E-02  2.1096E+01 -2.9353E+01
  4.9120E-02  2.1075E+01 -2.9325E+01
  4.9120E-02  2.1054E+01 -2.9296E+01
  4.9120E-02  2.1033E+01 -2.9268E+01
  4.9120E-02  2.1012E+01 -2.9241E+01
  4.9120E-02  2.0992E+01 -2.9213E+01
  4.9120E-02  2.0971E+01 -2.9186E+01
  4.9120E-02  2.0950E+01 -2.9158E+01
  4.9120E-02  2.0929E+01 -2.9131E+01
  4.9120E-02  2.0908E+01 -2.9103E+01
  4.9120E-02  2.0887E+01 -2.9077E+01
  4.9120E-02  2.0867E+01 -2.9050E+01
  4.9120E-02  2.0846E+01 -2.9023E+01
  4.9120E-02  2.0825E+01 -2.8996E+01
  4.9120E-02  2.0804E+01 -2.8969E+01
  4.9120E-02  2.0783E+01 -2.8942E+01
  4.9120E-02  2.0762E+01 -2.8914E+01
  4.9120E-02  2.0742E+01 -2.8887E+01
  4.9120E-02  2.0721E+01 -2.8860E+01
  4.9120E-02  2.0700E+01 -2.8833E+01
  4.9120E-02  2.0679E+01 -2.8806E+01
  4.9120E-02  2.0658E+01 -2.8779E+01
  4.9120E-02  2.0638E+01 -2.8752E+01
  4.9120E-02  2.0617E+01 -2.8725E+01
  4.9120E-02  2.0596E+01 -2.8697E+01
  4.9120E-02  2.0575E+01 -2.8670E+01
  4.9120E-02  2.0554E+01 -2.8642E+01
  4.9120E-02  2.0533E+01 -2.8615E+01
  4.9120E-02  2.0513E+01 -2.8587E+01
  4.9120E-02  2.0492E+01 -2.8560E+01
  4.9120E-02  2.0471E+01 -2.8532E+01
  4.9120E-02  2.0450E+01 -2.8505E+01
  4.9120E-02  2.0429E+01 -2.8477E+01
  4.9120E-02  2.0408E+01 -2.8449E+01
  4.9120E-02  2.0388E+01 -2.8422E+01
  4.9120E-02  2.0367E+01 -2.8394E+01
  4.9120E-02  2.0346E+01 -2.8366E+01
  4.9120E-02  2.0325E+01 -2.8338E+01
  4.9120E-02  2.0304E+01 -2.8310E+01
  4.9120E-02  2.0283E+01 -2.8282E+01
  4.9120E-02  2.0263E+01 -2.8253E+01
  4.9120E-02  2.0242E+01 -2.8222E+01
  4.9120E-02  2.0221E+01 -2.8190E+01
  4.9120E-02  2.0200E+01 -2.8157E+01
  4.9120E-02  2.0180E+01 -2.8123E+01
  4.9120E-02  2.0159E+01 -2.8087E+01
  4.9120E-02  2.0138E+01 -2.8051E+01
  4.9120E-02  2.0117E+01 -2.8013E+01
  4.9120E-02  2.0096E+01 -2.7975E+01
  4.9120E-02  2.0075E+01 -2.7937E+01
  4.9120E-02  2.0054E+01 -2.7898E+01
  4.9120E-02  2.0034E+01 -2.7858E+01
  4.9120E-02  2.0013E+01 -2.7818E+01
  4.9120E-02  1.9992E+01 -2.7777E+01
  4.9120E-02  1.9971E+01 -2.7737E+01
  4.9120E-02  1.9950E+01 -2.7696E+01
  4.9120E-02  1.9930E+01 -2.7655E+01
  4.9120E-02  1.9909E+01 -2.7615E+01
  4.9120E-02  1.9888E+01 -2.7575E+01
  4.9120E-02  1.9867E+01 -2.7535E+01
  4.9120E-02  1.9846E+01 -2.7496E+01
  4.9120E-02  1.9825E+01 -2.7456E+01
  4.9120E-02  1.9805E+01 -2.7418E+01
  4.9120E-02  1.9784E+01 -2.7380E+01
  4.9120E-02  1.9763E+01 -2.7342E+01
  4.9120E-02  1.9742E+01 -2.7305E+01
  4.9120E-02  1.9721E+01 -2.7268E+01
  4.9120E-02  1.9700E+01 -2.7231E+01
  4.9120E-02  1.9680E+01 -2.7195E+01
  4.9120E-02  1.9659E+01 -2.7159E+01
  4.9120E-02  1.9638E+01 -2.7124E+01
  4.9120E-02  1.9617E+01 -2.7089E+01
  4.9120E-02  1.9596E+01 -2.7054E+01
  4.9120E-02  1.9576E+01 -2.7019E+01
  4.9120E-02  1.9555E+01 -2.6985E+01
  4.9120E-02  1.9534E+01 -2.6950E+01
  4.9120E-02  1.9513E+01 -2.6915E+01
  4.9120E-02  1.9492E+01 -2.6880E+01
  4.9120E-02  1.9471E+01 -2.6846E+01
  4.9120E-02  1.9451E+01 -2.6813E+01
  4.9120E-02  1.9430E+01 -2.6779E+01
  4.9120E-02  1.9409E+01 -2.6746E+01
  4.9120E-02  1.9388E+01 -2.6713E+01
  4.9120E-02  1.9367E+01 -2.6680E+01
  4.9120E-02  1.9346E+01 -2.6648E+01
  4.9120E-02  1.9326E+01 -2.6616E+01
  4.9120E-02  1.9305E+01 -2.6584E+01
  4.9120E-02  1.9284E+01 -2.6552E+01
  4.9120E-02  1.9263E+01 -2.6521E+01
  4.9120E-02  1.9242E+01 -2.6489E+01
  4.9120E-02  1.9222E+01 -2.6458E+01
  4.9120E-02  1.9201E+01 -2.6428E+01
  4.9120E-02  1.9180E+01 -2.6398E+01
  4.9120E-02  1.9159E+01 -2.6368E+01
  4.9120E-02  1.9138E+01 -2.6339E+01
